Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-07-09 00:00:00+05:30,3713.979805824434,3734.4369389213416,3704.753196694115,3714.44580078125,1305801,0.0,0.0
2024-07-10 00:00:00+05:30,3712.7687221974984,3731.03581821931,3636.6251805066217,3643.288818359375,2669716,0.0,0.0
2024-07-11 00:00:00+05:30,3663.652449012925,3709.319956009016,3630.6600961977388,3656.848876953125,4872189,0.0,0.0
2024-07-12 00:00:00+05:30,3709.3201197843787,3914.31149788065,3701.2118524670477,3899.399658203125,13509164,0.0,0.0
2024-07-15 00:00:00+05:30,3947.6304141409055,3951.637789303582,3874.329033070802,3885.653076171875,4848030,0.0,0.0
2024-07-16 00:00:00+05:30,3888.2619205264737,3909.27811105421,3863.0049028468607,3894.2734375,2029521,0.0,0.0
2024-07-18 00:00:00+05:30,3877.078216650679,4030.8565593784106,3877.078216650679,4022.049072265625,5613364,0.0,0.0
2024-07-19 00:00:00+05:30,4033.1192535482633,4071.746640115579,4003.086272338465,4019.10693359375,3903354,10.0,0.0
2024-07-22 00:00:00+05:30,4016.8187805706734,4035.5018750165095,3984.1698905744815,4005.04833984375,1896386,0.0,0.0
2024-07-23 00:00:00+05:30,4000.9843192418566,4074.502471790674,3985.3837543169,4019.060302734375,2365208,0.0,0.0
2024-07-24 00:00:00+05:30,4005.188456010749,4053.390931920216,3987.06594524342,4022.703857421875,1809793,0.0,0.0
2024-07-25 00:00:00+05:30,4012.1938064248666,4057.033224983282,3992.763574168281,4037.883056640625,2810342,0.0,0.0
2024-07-26 00:00:00+05:30,4063.5718504032297,4131.251522639573,4051.4743678448162,4098.9296875,3552210,0.0,0.0
2024-07-29 00:00:00+05:30,4124.292751189664,4139.239225486161,4083.1899468742968,4092.625,1746803,0.0,0.0
2024-07-30 00:00:00+05:30,4101.965609388457,4108.411183730364,4042.366283067837,4077.9111328125,1797906,0.0,0.0
2024-07-31 00:00:00+05:30,4063.5727565045063,4123.358654531239,4058.901983221168,4096.59521484375,2330091,0.0,0.0
2024-08-01 00:00:00+05:30,4109.71966219366,4128.309247535578,4077.6313604093743,4107.5712890625,2202244,0.0,0.0
2024-08-02 00:00:00+05:30,4077.5849152603046,4108.412017712444,3988.8402263829325,4001.03076171875,2811282,0.0,0.0
2024-08-05 00:00:00+05:30,3959.8816965119863,3959.8816965119863,3839.8428198897195,3881.459228515625,2787771,0.0,0.0
2024-08-06 00:00:00+05:30,3896.312359784595,3977.8638749268666,3886.8303255725164,3896.5458984375,2203067,0.0,0.0
2024-08-07 00:00:00+05:30,3949.6051583477497,3965.43925930358,3905.04580700895,3923.869384765625,1237666,0.0,0.0
2024-08-08 00:00:00+05:30,3905.700674177,3953.3425623336675,3886.08342611249,3897.806884765625,2441283,0.0,0.0
2024-08-09 00:00:00+05:30,3939.330079568338,3973.566755574024,3928.63382658957,3950.306396484375,1302536,0.0,0.0
2024-08-12 00:00:00+05:30,3951.473798487575,3959.8811895481867,3910.698043069639,3919.385498046875,936912,0.0,0.0
2024-08-13 00:00:00+05:30,3935.593830864907,3955.2110799625007,3907.5691892969157,3920.600830078125,1495593,0.0,0.0
2024-08-14 00:00:00+05:30,3931.856178620733,4022.656175889109,3912.378966623923,4012.427001953125,3226545,0.0,0.0
2024-08-16 00:00:00+05:30,4063.5722246731834,4135.502123822571,4040.3118679924623,4125.27294921875,3457058,0.0,0.0
2024-08-19 00:00:00+05:30,4129.897338812813,4198.32416081418,4101.265592573427,4194.35400390625,2055210,0.0,0.0
2024-08-20 00:00:00+05:30,4208.366578624263,4264.415856031023,4203.695805507033,4225.46142578125,2212298,0.0,0.0
2024-08-21 00:00:00+05:30,4220.510508211579,4259.745001647808,4196.736091046363,4251.8046875,1896990,0.0,0.0
2024-08-22 00:00:00+05:30,4259.744931072301,4260.63256038501,4201.080205263111,4205.56396484375,1829872,0.0,0.0
2024-08-23 00:00:00+05:30,4203.696220996849,4209.301149291511,4161.659258786881,4169.97314453125,1809253,0.0,0.0
2024-08-26 00:00:00+05:30,4193.420300556836,4252.412076557385,4189.683681888486,4205.98486328125,1844164,0.0,0.0
2024-08-27 00:00:00+05:30,4208.365918713926,4213.036691098735,4191.36412478117,4201.03271484375,930697,0.0,0.0
2024-08-28 00:00:00+05:30,4202.528509306607,4262.080872178137,4163.807614054124,4209.34765625,1848058,0.0,0.0
2024-08-29 00:00:00+05:30,4166.329721782055,4256.008567811444,4166.329721782055,4214.71875,2133641,0.0,0.0
2024-08-30 00:00:00+05:30,4203.695443315948,4289.871199903925,4192.298575439788,4253.90625,3637222,0.0,0.0
2024-09-02 00:00:00+05:30,4274.691845760554,4285.901701999436,4214.905945819847,4223.35986328125,1216500,0.0,0.0
2024-09-03 00:00:00+05:30,4223.359782095085,4255.915163522401,4199.86588340543,4215.23291015625,1717263,0.0,0.0
2024-09-04 00:00:00+05:30,4182.163638580721,4191.551709902781,4144.563915753981,4184.31201171875,1265505,0.0,0.0
2024-09-05 00:00:00+05:30,4185.946790496868,4202.761573408929,4160.864648093675,4181.2294921875,1688793,0.0,0.0
2024-09-06 00:00:00+05:30,4179.361588550896,4221.398549910421,4147.646854139788,4163.2939453125,1649179,0.0,0.0
2024-09-09 00:00:00+05:30,4161.658707791496,4194.587657162911,4138.771920285124,4156.5673828125,1184938,0.0,0.0
2024-09-10 00:00:00+05:30,4149.935671573333,4241.015753552719,4148.0673621993965,4211.029296875,1385591,0.0,0.0
2024-09-11 00:00:00+05:30,4223.733764076483,4249.796587828451,4176.839017757158,4184.40576171875,1325919,0.0,0.0
2024-09-12 00:00:00+05:30,4213.270346969656,4234.14879133681,4139.518666509012,4220.22998046875,2742216,0.0,0.0
2024-09-13 00:00:00+05:30,4231.720269890206,4247.600897834605,4208.366405266087,4224.8076171875,1458786,0.0,0.0
2024-09-16 00:00:00+05:30,4228.917867918421,4246.713330569917,4198.511318185657,4216.0732421875,1155120,0.0,0.0
2024-09-17 00:00:00+05:30,4216.0732990838,4237.138303114714,4171.934493703706,4208.9736328125,1699364,0.0,0.0
2024-09-18 00:00:00+05:30,4200.9394121289515,4200.9394121289515,4036.4816909272813,4059.9755859375,2961779,0.0,0.0
2024-09-19 00:00:00+05:30,4100.985837771201,4131.019277594857,3999.8635870703724,4013.268798828125,2927551,0.0,0.0
2024-09-20 00:00:00+05:30,4032.652226956164,4045.5438351546454,3949.1388902025246,4002.75927734375,5447908,0.0,0.0
2024-09-23 00:00:00+05:30,4016.8643432631484,4025.645304322396,3972.9590818367838,3987.4384765625,1702319,0.0,0.0
2024-09-24 00:00:00+05:30,3971.69815329688,4008.457226546826,3960.815343872883,3990.05419921875,3012026,0.0,0.0
2024-09-25 00:00:00+05:30,3972.3528578294927,4007.1501206502808,3960.815955976958,3993.27783203125,2713073,0.0,0.0
2024-09-26 00:00:00+05:30,3979.4983756188117,4032.558171508336,3979.4983756188117,4009.8583984375,3964251,0.0,0.0
2024-09-27 00:00:00+05:30,4049.561008408904,4089.7296643169966,4016.912116096614,4024.992919921875,3012477,0.0,0.0
2024-09-30 00:00:00+05:30,4004.6268281076473,4015.696650140107,3979.544688598688,3987.4384765625,2503416,0.0,0.0
2024-10-01 00:00:00+05:30,3975.3415301068503,4012.894728466357,3963.571546741507,4005.5615234375,1823365,0.0,0.0
2024-10-03 00:00:00+05:30,3981.927821252049,3997.2478667436026,3932.7911939683495,3954.043212890625,3350119,0.0,0.0
2024-10-04 00:00:00+05:30,3946.8035620618125,4014.996854376727,3945.915932654942,3972.25927734375,2965463,0.0,0.0
2024-10-07 00:00:00+05:30,3992.4836096528597,4014.2962127335372,3950.913726246811,3991.5029296875,1472619,0.0,0.0
2024-10-08 00:00:00+05:30,3991.2690982560466,3997.6211671843516,3927.1394751787057,3973.193115234375,1541867,0.0,0.0
2024-10-09 00:00:00+05:30,3979.498449031589,4012.193858824102,3967.0743757624978,3972.912841796875,1082504,0.0,0.0
2024-10-10 00:00:00+05:30,3973.1931542704974,4011.119923228477,3922.1416952982436,3949.045166015625,2378875,0.0,0.0
2024-10-11 00:00:00+05:30,3870.2022001133973,3962.636972886771,3841.663961804298,3875.994140625,5759183,0.0,0.0
2024-10-14 00:00:00+05:30,3867.399772588283,3891.1272065370717,3850.7720043272802,3864.270263671875,2137590,0.0,0.0
2024-10-15 00:00:00+05:30,3859.039242334843,3895.378221785948,3825.3631508944272,3845.7275390625,2759474,0.0,0.0
2024-10-16 00:00:00+05:30,3816.0216134166303,3844.0462519484536,3799.393615608063,3825.31640625,2359151,0.0,0.0
2024-10-17 00:00:00+05:30,3841.990767054733,3858.0118829761873,3823.447935515133,3838.441162109375,2522659,0.0,0.0
2024-10-18 00:00:00+05:30,3830.013696697989,3882.594355633152,3820.6493600312456,3860.962646484375,2361000,10.0,0.0
2024-10-21 00:00:00+05:30,3869.90566242773,3876.7885409708174,3811.284826473667,3820.5087890625,1595450,0.0,0.0
2024-10-22 00:00:00+05:30,3807.538671802041,3829.8258351822333,3751.6805040836334,3760.248779296875,1928049,0.0,0.0
2024-10-23 00:00:00+05:30,3745.359984263881,3852.066320525731,3741.192671772974,3807.773193359375,1966476,0.0,0.0
2024-10-24 00:00:00+05:30,3749.480013206115,3819.7125309359994,3749.480013206115,3790.58935546875,2676744,0.0,0.0
2024-10-25 00:00:00+05:30,3799.1582480110405,3831.886558893122,3776.355996809496,3799.62646484375,1759676,0.0,0.0
2024-10-28 00:00:00+05:30,3810.3010511703237,3871.216096182637,3793.492115538428,3830.80908203125,1532534,0.0,0.0
2024-10-29 00:00:00+05:30,3835.4910600846342,3842.654684570492,3802.0135640511517,3816.200439453125,1445885,0.0,0.0
2024-10-30 00:00:00+05:30,3815.966681601265,3845.9325549291766,3801.967045880175,3825.003173828125,1935002,0.0,0.0
2024-10-31 00:00:00+05:30,3811.284570542396,3819.0570147766425,3708.276879446656,3716.189697265625,3740372,0.0,0.0
2024-11-01 00:00:00+05:30,3736.22946325371,3744.7508713227357,3723.306634635094,3730.9384765625,154895,0.0,0.0
2024-11-04 00:00:00+05:30,3714.176555308054,3738.149117791104,3664.49870814831,3712.1630859375,2269192,0.0,0.0
2024-11-05 00:00:00+05:30,3690.578402330056,3732.624177811658,3690.578402330056,3718.905517578125,967590,0.0,0.0
2024-11-06 00:00:00+05:30,3749.105477634464,3886.011789226445,3722.557494863472,3876.507080078125,3792017,0.0,0.0
2024-11-07 00:00:00+05:30,3904.6474627956704,3938.452350809554,3825.3782193936936,3887.042236328125,3724349,0.0,0.0
2024-11-08 00:00:00+05:30,3890.8813609023655,3904.6937556251837,3855.90547671498,3883.389892578125,1648039,0.0,0.0
2024-11-11 00:00:00+05:30,3865.785145970524,3965.140379367605,3855.9054977183528,3931.8037109375,1406487,0.0,0.0
2024-11-12 00:00:00+05:30,3948.0039375194488,3949.8768046624846,3899.6372349991407,3930.586181640625,1587640,0.0,0.0
2024-11-13 00:00:00+05:30,3912.513622327785,3929.978018888302,3868.4541436479867,3886.527587890625,1098813,0.0,0.0
2024-11-14 00:00:00+05:30,3872.152585273737,3895.5634231532636,3854.781926464299,3882.359619140625,1825432,0.0,0.0
2024-11-18 00:00:00+05:30,3945.194775506029,3945.194775506029,3736.5573227124837,3763.994873046875,3313944,0.0,0.0
2024-11-19 00:00:00+05:30,3764.369206895897,3869.48387485758,3758.9380751010713,3782.770263671875,1776233,0.0,0.0
2024-11-21 00:00:00+05:30,3787.780111716493,3832.307574351096,3768.208741263394,3813.95361328125,2384347,0.0,0.0
2024-11-22 00:00:00+05:30,3812.2211691072102,3984.4783119791628,3796.301797976082,3974.7861328125,3096553,0.0,0.0
2024-11-25 00:00:00+05:30,4007.935534791354,4052.978079329536,3981.9028653831083,4040.804443359375,4052167,0.0,0.0
2024-11-26 00:00:00+05:30,4046.3759173117037,4089.0307389004984,4036.0285097141345,4076.014404296875,2060669,0.0,0.0
2024-11-27 00:00:00+05:30,4081.866739943642,4099.143662624142,4049.1848469831707,4057.14453125,1558993,0.0,0.0
2024-11-28 00:00:00+05:30,4044.456964095816,4064.0754321048016,3963.923669603517,3975.067138671875,2558544,0.0,0.0
2024-11-29 00:00:00+05:30,3951.7496928270443,4025.447198194722,3928.9474437906947,3999.367431640625,2017425,0.0,0.0
2024-12-02 00:00:00+05:30,3998.5713921173747,4015.614666194075,3961.1606876475703,4004.798583984375,1670944,0.0,0.0
2024-12-03 00:00:00+05:30,4040.1022227021986,4050.075148671725,3994.310713047887,4029.239501953125,2010905,0.0,0.0
2024-12-04 00:00:00+05:30,4039.352798807075,4108.087387887844,4016.4101765929463,4077.606201171875,3302642,0.0,0.0
2024-12-05 00:00:00+05:30,4121.056708977947,4203.65033349106,4082.850401875924,4180.2861328125,3746747,0.0,0.0
2024-12-06 00:00:00+05:30,4169.938779273809,4181.175982361904,4132.247327249158,4162.91552734375,1842087,0.0,0.0
2024-12-09 00:00:00+05:30,4148.821758339719,4185.295566844141,4134.868534150862,4169.14208984375,2066639,0.0,0.0
